video_id,group_id,Question,Answer Options,Correct Answer
P14-R02-TurkeySandwich,"P14-R02-TurkeySandwich-297062-301662_4984.png
P14-R02-TurkeySandwich-301883-305350_5101.png
P14-R02-TurkeySandwich-306812-317912_5312.png
P14-R02-TurkeySandwich-320512-323012_5509.png
P14-R02-TurkeySandwich-326627-330852_5607.png
P14-R02-TurkeySandwich-332197-338252_5757.png
P14-R02-TurkeySandwich-340405-341285_5858.png
P14-R02-TurkeySandwich-341943-345161_5918.png
P14-R02-TurkeySandwich-345985-352797_6064.png",What did the viewer look at immediately after taking the bread and before inspecting the recipe?,"A: The grocery bag on the floor.
B: The paper towel on the counter.
C: The deli meat container.
D: The stove in the background.
E: The cutting board.",B
P15-R01-PastaSalad,"P15-R01-PastaSalad-1030500-1033200_15994.png
P15-R01-PastaSalad-1033700-1037200_16084.png
P15-R01-PastaSalad-1038976-1040817_16162.png
P15-R01-PastaSalad-1040817-1042800_16219.png
P15-R01-PastaSalad-1046347-1047532_16267.png
P15-R01-PastaSalad-1047532-1048750_16303.png
P15-R01-PastaSalad-1049100-1050165_16337.png
P15-R01-PastaSalad-1051450-1052450_16368.png
P15-R01-PastaSalad-1058600-1062800_16444.png",What did the viewer look at immediately after transferring olives from the container to the cutting board?,"A: The olive container
B: The trash can
C: The fridge
D: The eating utensil
E: The stove",D
P15-R01-PastaSalad,"P15-R01-PastaSalad-299150-300250_3606.png
P15-R01-PastaSalad-305550-311650_3710.png
P15-R01-PastaSalad-312097-313864_3824.png
P15-R01-PastaSalad-313864-315089_3869.png
P15-R01-PastaSalad-315089-317186_3919.png
P15-R01-PastaSalad-320643-322955_3983.png
P15-R01-PastaSalad-323950-325950_4047.png
P15-R01-PastaSalad-333315-334954_4101.png
P15-R01-PastaSalad-338600-340700_4157.png",What did the viewer look at immediately after taking the onion container from the fridge drawer?,"A: The recipe card on the counter.
B: The condiment container in the fridge.
C: The tomato container in the fridge.
D: The olive oil container in the fridge.
E: The pasta salad instructions.",A
P16-R03-BaconAndEggs,"P16-R03-BaconAndEggs-1176767-1179175_14013.png
P16-R03-BaconAndEggs-1179982-1181989_14079.png
P16-R03-BaconAndEggs-1183300-1185700_14143.png
P16-R03-BaconAndEggs-1186946-1190196_14226.png
P16-R03-BaconAndEggs-1191490-1195291_14329.png
P16-R03-BaconAndEggs-1195619-1196506_14399.png
P16-R03-BaconAndEggs-1212400-1215200_14453.png
P16-R03-BaconAndEggs-1215700-1218300_14532.png
P16-R03-BaconAndEggs-1229900-1234646_14640.png",What did the viewer look at immediately after opening the drawer and taking a cooking utensil?,"A: The cabinet with wires and containers.
B: The countertop where the utensils were placed.
C: The sink area for washing the utensil.
D: The stove to start cooking.
E: The floor near the drawer.",B
P16-R03-BaconAndEggs,"P16-R03-BaconAndEggs-2101200-2105600_29220.png
P16-R03-BaconAndEggs-2106741-2107646_29298.png
P16-R03-BaconAndEggs-2108733-2110790_29342.png
P16-R03-BaconAndEggs-2115383-2117089_29398.png
P16-R03-BaconAndEggs-2117300-2121800_29490.png
P16-R03-BaconAndEggs-2127600-2148300_29854.png
P16-R03-BaconAndEggs-2166316-2167995_30178.png
P16-R03-BaconAndEggs-2167995-2170300_30237.png
P16-R03-BaconAndEggs-2170300-2174400_30331.png",What did the viewer look at immediately after cleaning and wiping the pan in the first keyframe?,"A: The trash container
B: The faucet
C: The dishwasher
D: The eating utensil on the counter
E: The sponge",A
P17-R03-BaconAndEggs,"P17-R03-BaconAndEggs-1028438-1030463_17307.png
P17-R03-BaconAndEggs-1035700-1049600_17539.png
P17-R03-BaconAndEggs-1055600-1059700_17800.png
P17-R03-BaconAndEggs-1061300-1063900_17898.png
P17-R03-BaconAndEggs-1065700-1074300_18060.png
P17-R03-BaconAndEggs-1076612-1077732_18201.png
P17-R03-BaconAndEggs-1078100-1092523_18426.png
P17-R03-BaconAndEggs-1092523-1093683_18652.png
P17-R03-BaconAndEggs-1093683-1095500_18696.png",What did the viewer look at immediately after taking the cooking utensil in Frame 6?,"A: The recipe on the counter.
B: The bacon in the pan.
C: The sink.
D: The bread container.
E: The stove.",A
P17-R03-BaconAndEggs,"P17-R03-BaconAndEggs-384800-386200_4786.png
P17-R03-BaconAndEggs-387800-388700_4820.png
P17-R03-BaconAndEggs-390828-392948_4865.png
P17-R03-BaconAndEggs-397300-401900_4964.png
P17-R03-BaconAndEggs-406600-411000_5094.png
P17-R03-BaconAndEggs-412300-415900_5210.png
P17-R03-BaconAndEggs-422328-426103_5317.png
P17-R03-BaconAndEggs-430500-437100_5469.png
P17-R03-BaconAndEggs-440127-441959_5592.png",What did the viewer look at immediately after taking the pot from the counter?,"A: The recipe on the stove.
B: The oil container.
C: The cabinet.
D: The pan on the stove.
E: The condiment container.",D
P17-R04-ContinentalBreakfast,"P17-R04-ContinentalBreakfast-774303-775259_11710.png
P17-R04-ContinentalBreakfast-777771-779200_11746.png
P17-R04-ContinentalBreakfast-781520-784503_11811.png
P17-R04-ContinentalBreakfast-794906-798196_11903.png
P17-R04-ContinentalBreakfast-800026-808726_12078.png
P17-R04-ContinentalBreakfast-809921-810711_12217.png
P17-R04-ContinentalBreakfast-814791-815471_12240.png
P17-R04-ContinentalBreakfast-818726-821915_12297.png
P17-R04-ContinentalBreakfast-824139-825245_12359.png",What did the viewer look at immediately after taking the pot from the stove?,"A: The recipe on the cabinet door.
B: The sink.
C: The juice container in the refrigerator.
D: The eating utensil on the counter.
E: The soup bowl.",B
P17-R04-ContinentalBreakfast,"P17-R04-ContinentalBreakfast-774303-775259_11710.png
P17-R04-ContinentalBreakfast-777771-779200_11746.png
P17-R04-ContinentalBreakfast-781520-784503_11811.png
P17-R04-ContinentalBreakfast-794906-798196_11903.png
P17-R04-ContinentalBreakfast-800026-808726_12078.png
P17-R04-ContinentalBreakfast-809921-810711_12217.png
P17-R04-ContinentalBreakfast-814791-815471_12240.png
P17-R04-ContinentalBreakfast-818726-821915_12297.png
P17-R04-ContinentalBreakfast-824139-825245_12359.png",What did the viewer look at immediately after taking the pot from the stove?,"A: The recipe on the cabinet door.
B: The sink.
C: The juice container in the fridge.
D: The eating utensil on the counter.
E: The soup bowl.",B
P18-R03-BaconAndEggs,"P18-R03-BaconAndEggs-604794-621480_8027.png
P18-R03-BaconAndEggs-622425-634354_8440.png
P18-R03-BaconAndEggs-636669-640289_8664.png
P18-R03-BaconAndEggs-640290-641437_8734.png
P18-R03-BaconAndEggs-644062-645374_8771.png
P18-R03-BaconAndEggs-649402-650806_8812.png
P18-R03-BaconAndEggs-650279-663604_9026.png
P18-R03-BaconAndEggs-666775-669186_9255.png
P18-R03-BaconAndEggs-671717-685591_9491.png",What did the viewer look at immediately after pouring seasoning into the pan?,"A: The recipe card
B: The stove controls
C: The seasoning container
D: The refrigerator
E: The countertop",C
P18-R03-BaconAndEggs,"P18-R03-BaconAndEggs-993501-996624_15852.png
P18-R03-BaconAndEggs-997352-998283_15911.png
P18-R03-BaconAndEggs-998806-1000776_15953.png
P18-R03-BaconAndEggs-1000776-1003323_16019.png
P18-R03-BaconAndEggs-1004272-1004889_16066.png
P18-R03-BaconAndEggs-1004889-1016459_16244.png
P18-R03-BaconAndEggs-1017757-1019062_16431.png
P18-R03-BaconAndEggs-1019869-1021871_16481.png
P18-R03-BaconAndEggs-1022691-1023994_16530.png",What did the viewer look at immediately after spreading condiment on the bread in Frame 5?,"A: The recipe instructions on the wall.
B: The sink to clean the utensils.
C: The stove to check if something was cooking.
D: The refrigerator for additional ingredients.
E: The condiment container they used.",E
P18-R04-ContinentalBreakfast,"P18-R04-ContinentalBreakfast-639081-643127_6815.png
P18-R04-ContinentalBreakfast-644289-661526_7124.png
P18-R04-ContinentalBreakfast-662679-667374_7441.png
P18-R04-ContinentalBreakfast-669952-689208_7787.png
P18-R04-ContinentalBreakfast-690239-692797_8103.png
P18-R04-ContinentalBreakfast-693664-694579_8155.png
P18-R04-ContinentalBreakfast-695982-696999_8184.png
P18-R04-ContinentalBreakfast-700778-707171_8292.png
P18-R04-ContinentalBreakfast-707171-707951_8397.png",What did the viewer look at immediately after washing the eating utensil in Frame 2?,"A: The dishwasher
B: The bowl on the counter
C: The sponge near the sink
D: The faucet handle
E: The dish soap bottle",A
P18-R04-ContinentalBreakfast,"P18-R04-ContinentalBreakfast-639081-643127_6815.png
P18-R04-ContinentalBreakfast-644289-661526_7124.png
P18-R04-ContinentalBreakfast-662679-667374_7441.png
P18-R04-ContinentalBreakfast-669952-689208_7787.png
P18-R04-ContinentalBreakfast-690239-692797_8103.png
P18-R04-ContinentalBreakfast-693664-694579_8155.png
P18-R04-ContinentalBreakfast-695982-696999_8184.png
P18-R04-ContinentalBreakfast-700778-707171_8292.png
P18-R04-ContinentalBreakfast-707171-707951_8397.png",What did the viewer look at immediately after washing the eating utensil and before opening the dishwasher?,"A: The sponge on the counter.
B: The bowl in the sink.
C: The faucet handle.
D: The dishwashing liquid bottle.
E: The empty part of the countertop.",B
P19-R03-BaconAndEggs,"P19-R03-BaconAndEggs-877042-879655_14896.png
P19-R03-BaconAndEggs-879995-882024_14964.png
P19-R03-BaconAndEggs-882640-885112_15031.png
P19-R03-BaconAndEggs-884761-886800_15098.png
P19-R03-BaconAndEggs-889827-892077_15162.png
P19-R03-BaconAndEggs-891707-897140_15274.png
P19-R03-BaconAndEggs-899015-901041_15384.png
P19-R03-BaconAndEggs-901452-921014_15697.png
P19-R03-BaconAndEggs-920650-922854_16012.png",What did the viewer look at immediately after putting the bacon into the pan?,"A: The stove controls.
B: The cheese container in the fridge.
C: The sink area.
D: The condiment container on the counter.
E: The eating utensil on the table.",A
P19-R03-BaconAndEggs,"P19-R03-BaconAndEggs-282183-285166_3157.png
P19-R03-BaconAndEggs-285302-288185_3243.png
P19-R03-BaconAndEggs-292305-296135_3342.png
P19-R03-BaconAndEggs-299416-306676_3503.png
P19-R03-BaconAndEggs-306941-308575_3633.png
P19-R03-BaconAndEggs-308253-309874_3682.png
P19-R03-BaconAndEggs-309994-312396_3742.png
P19-R03-BaconAndEggs-312396-314310_3806.png
P19-R03-BaconAndEggs-313848-316953_3879.png",What did the viewer look at immediately after taking the milk container from the fridge?,"A: The recipe on the wall
B: The egg container in the fridge
C: The bowl on the counter
D: The microwave
E: The sink",A
P19-R04-ContinentalBreakfast,"P19-R04-ContinentalBreakfast-259886-261275_4837.png
P19-R04-ContinentalBreakfast-260855-262393_4880.png
P19-R04-ContinentalBreakfast-267080-268997_4931.png
P19-R04-ContinentalBreakfast-269616-270894_4978.png
P19-R04-ContinentalBreakfast-271195-273252_5029.png
P19-R04-ContinentalBreakfast-273527-275016_5082.png
P19-R04-ContinentalBreakfast-275703-278467_5144.png
P19-R04-ContinentalBreakfast-279829-283298_5236.png
P19-R04-ContinentalBreakfast-292318-295917_5339.png",What did the viewer look at immediately after opening the cabinet and before taking an eating utensil?,"A: The condiment container on the countertop.
B: The bread inside the cabinet.
C: The Panera cup in the cabinet.
D: The eating utensils inside the cabinet.
E: The recipe book on the counter.",D
P19-R04-ContinentalBreakfast,"P19-R04-ContinentalBreakfast-208241-210312_3690.png
P19-R04-ContinentalBreakfast-210346-213457_3766.png
P19-R04-ContinentalBreakfast-214041-220034_3898.png
P19-R04-ContinentalBreakfast-223448-230227_4083.png
P19-R04-ContinentalBreakfast-230936-232675_4208.png
P19-R04-ContinentalBreakfast-234267-241781_4343.png
P19-R04-ContinentalBreakfast-245791-253841_4569.png
P19-R04-ContinentalBreakfast-255426-257157_4711.png
P19-R04-ContinentalBreakfast-257157-259886_4777.png",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The recipe instructions on the box.
B: The condiment container inside the fridge.
C: The digital display on the fridge door.
D: The cans of soda in the fridge.
E: The organic milk carton.",A
P20-R03-BaconAndEggs,"P20-R03-BaconAndEggs-691477-694931_12710.png
P20-R03-BaconAndEggs-694931-697695_12801.png
P20-R03-BaconAndEggs-700952-703784_12883.png
P20-R03-BaconAndEggs-704756-713119_13046.png
P20-R03-BaconAndEggs-713188-715311_13198.png
P20-R03-BaconAndEggs-719666-723449_13285.png
P20-R03-BaconAndEggs-725062-727086_13371.png
P20-R03-BaconAndEggs-727086-730217_13447.png
P20-R03-BaconAndEggs-730218-733208_13536.png",What did the viewer look at immediately after transferring bacon from the container to the pan?,"A: The oil container on the counter.
B: The stove controls.
C: The bacon container.
D: The eating utensil.
E: The sink.",C
P20-R03-BaconAndEggs,"P20-R03-BaconAndEggs-469716-471438_7575.png
P20-R03-BaconAndEggs-471438-472648_7619.png
P20-R03-BaconAndEggs-473843-475542_7663.png
P20-R03-BaconAndEggs-475542-478425_7731.png
P20-R03-BaconAndEggs-480651-484850_7835.png
P20-R03-BaconAndEggs-486005-488216_7929.png
P20-R03-BaconAndEggs-488216-493424_8037.png
P20-R03-BaconAndEggs-493424-498530_8187.png
P20-R03-BaconAndEggs-498530-499629_8277.png",What did the viewer look at immediately after taking the eating utensil from the drawer?,"A: The recipe on the countertop.
B: The bread in the plastic bag.
C: The condiment container.
D: The glass of juice.
E: The plate on the counter.",A
P20-R04-ContinentalBreakfast,"P20-R04-ContinentalBreakfast-661067-662451_12353.png
P20-R04-ContinentalBreakfast-667231-670958_12428.png
P20-R04-ContinentalBreakfast-671251-673424_12515.png
P20-R04-ContinentalBreakfast-676187-677295_12563.png
P20-R04-ContinentalBreakfast-677295-681603_12642.png
P20-R04-ContinentalBreakfast-687386-690825_12755.png
P20-R04-ContinentalBreakfast-692468-694071_12829.png
P20-R04-ContinentalBreakfast-693604-695349_12879.png
P20-R04-ContinentalBreakfast-699338-701215_12932.png",What did the viewer look at immediately after taking the teabag from the container?,"A: The recipe instructions on the counter.
B: The bowl inside the cabinet.
C: The cereal container in the cabinet.
D: The teabag they just took.
E: The kettle on the stove.",D
P20-R04-ContinentalBreakfast,"P20-R04-ContinentalBreakfast-176037-177597_2571.png
P20-R04-ContinentalBreakfast-177597-188078_2746.png
P20-R04-ContinentalBreakfast-188078-189837_2924.png
P20-R04-ContinentalBreakfast-193023-194754_2977.png
P20-R04-ContinentalBreakfast-194754-201712_3103.png
P20-R04-ContinentalBreakfast-201712-203755_3234.png
P20-R04-ContinentalBreakfast-203755-204872_3281.png
P20-R04-ContinentalBreakfast-205305-208443_3342.png
P20-R04-ContinentalBreakfast-207419-217012_3527.png",What did the viewer look at immediately after reading the recipe instructions?,"A: The mixture in the bowl
B: The condiment container
C: The eating utensil
D: The spice rack
E: The microwave",B
P21-R03-BaconAndEggs,"P21-R03-BaconAndEggs-727565-738526_7966.png
P21-R03-BaconAndEggs-747670-756942_8259.png
P21-R03-BaconAndEggs-759063-769455_8543.png
P21-R03-BaconAndEggs-772350-778497_8782.png
P21-R03-BaconAndEggs-779193-792377_9061.png
P21-R03-BaconAndEggs-866575-880751_9457.png
P21-R03-BaconAndEggs-891828-896428_9730.png
P21-R03-BaconAndEggs-896491-900258_9853.png
P21-R03-BaconAndEggs-907895-924151_10144.png",What did the viewer look at immediately after inspecting the recipe in Frame 3?,"A: The bacon on the stove.
B: The refrigerator contents.
C: The countertop near the sink.
D: The spice rack on the wall.
E: The oven controls.",A
P21-R03-BaconAndEggs,"P21-R03-BaconAndEggs-1385318-1386559_14364.png
P21-R03-BaconAndEggs-1406165-1408085_14411.png
P21-R03-BaconAndEggs-1415510-1416559_14455.png
P21-R03-BaconAndEggs-1416807-1423953_14574.png
P21-R03-BaconAndEggs-1423953-1424570_14687.png
P21-R03-BaconAndEggs-1424729-1426427_14722.png
P21-R03-BaconAndEggs-1449441-1453347_14805.png
P21-R03-BaconAndEggs-1455600-1473971_15127.png
P21-R03-BaconAndEggs-1479194-1480299_15409.png",What did the viewer look at immediately after turning on the faucet in Frame 1?,"A: The bowl that was about to be filled with water.
B: The sponge on the counter.
C: The trash container.
D: The paper towel roll.
E: The pot on the stove.",A
P21-R04-ContinentalBreakfast,"P21-R04-ContinentalBreakfast-264989-269958_2697.png
P21-R04-ContinentalBreakfast-270837-275349_2836.png
P21-R04-ContinentalBreakfast-278309-281455_2947.png
P21-R04-ContinentalBreakfast-282702-285839_3039.png
P21-R04-ContinentalBreakfast-285839-288382_3122.png
P21-R04-ContinentalBreakfast-291175-294945_3215.png
P21-R04-ContinentalBreakfast-299448-301594_3302.png
P21-R04-ContinentalBreakfast-305382-310215_3404.png
P21-R04-ContinentalBreakfast-323629-324608_3488.png",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The recipe instructions on the wall.
B: The grocery bag on the counter.
C: The inside of the fridge.
D: The bread container in their hand.
E: The countertop where they placed the bread container.",A
P21-R04-ContinentalBreakfast,"P21-R04-ContinentalBreakfast-1186914-1190667_10422.png
P21-R04-ContinentalBreakfast-1190667-1194141_10528.png
P21-R04-ContinentalBreakfast-1194274-1197308_10623.png
P21-R04-ContinentalBreakfast-1197497-1201179_10722.png
P21-R04-ContinentalBreakfast-1206538-1209746_10823.png
P21-R04-ContinentalBreakfast-1211029-1214150_10915.png
P21-R04-ContinentalBreakfast-1231991-1233280_10980.png
P21-R04-ContinentalBreakfast-1247588-1249604_11030.png
P21-R04-ContinentalBreakfast-1258319-1259695_11080.png",What did the viewer look at immediately after transferring the mixture from the pot to the cup?,"A: The stove
B: The sink
C: The microwave
D: The kettle
E: The cup",E
P21-R05-Cheeseburger,"P21-R05-Cheeseburger-113269-115151_847.png
P21-R05-Cheeseburger-116110-118049_903.png
P21-R05-Cheeseburger-118929-121733_972.png
P21-R05-Cheeseburger-121733-123719_1043.png
P21-R05-Cheeseburger-123376-124792_1094.png
P21-R05-Cheeseburger-125765-128010_1148.png
P21-R05-Cheeseburger-129929-134061_1241.png
P21-R05-Cheeseburger-136363-138047_1327.png
P21-R05-Cheeseburger-138047-158610_1649.png",What did the viewer look at immediately after pouring oil into the pan?,"A: The recipe instructions
B: The stove controls
C: The oil container lid
D: The refrigerator drawer
E: The cereal box",C
P21-R05-Cheeseburger,"P21-R05-Cheeseburger-840328-841451_13581.png
P21-R05-Cheeseburger-841154-847905_13696.png
P21-R05-Cheeseburger-846734-848573_13821.png
P21-R05-Cheeseburger-848573-850758_13880.png
P21-R05-Cheeseburger-850758-866770_14144.png
P21-R05-Cheeseburger-896306-898753_14411.png
P21-R05-Cheeseburger-898753-900878_14479.png
P21-R05-Cheeseburger-913032-914829_14537.png
P21-R05-Cheeseburger-919437-920931_14586.png",What did the viewer look at immediately after turning on the faucet for the first time?,"A: The sponge in the sink
B: The cooking utensil being cleaned
C: The soap dispenser
D: The window blinds
E: The countertop near the sink",A
P21-R06-GreekSalad,"P21-R06-GreekSalad-237399-242175_2684.png
P21-R06-GreekSalad-242175-244128_2782.png
P21-R06-GreekSalad-244128-249006_2881.png
P21-R06-GreekSalad-250126-251845_2977.png
P21-R06-GreekSalad-251854-253492_3027.png
P21-R06-GreekSalad-253516-259616_3140.png
P21-R06-GreekSalad-265981-267295_3248.png
P21-R06-GreekSalad-275758-279005_3316.png
P21-R06-GreekSalad-282592-285465_3406.png",What did the viewer look at immediately after inspecting the recipe on the cabinet?,"A: The microwave
B: The refrigerator handle
C: The cutting board
D: The faucet
E: The drawer",B
P21-R06-GreekSalad,"P21-R06-GreekSalad-731332-733215_7807.png
P21-R06-GreekSalad-733215-736667_7885.png
P21-R06-GreekSalad-736316-743179_8035.png
P21-R06-GreekSalad-743179-747219_8193.png
P21-R06-GreekSalad-747219-750645_8302.png
P21-R06-GreekSalad-750645-753284_8390.png
P21-R06-GreekSalad-752439-754153_8454.png
P21-R06-GreekSalad-758113-759463_8500.png
P21-R06-GreekSalad-769842-778312_8643.png",What did the viewer look at immediately after transferring the olives from the cutting board to the bowl?,"A: The faucet
B: The recipe card
C: The cutting board
D: The sink
E: The bowl",E
P22-R03-BaconAndEggs,"P22-R03-BaconAndEggs-2227726-2230509_55893.png
P22-R03-BaconAndEggs-2230509-2232089_55958.png
P22-R03-BaconAndEggs-2232560-2234847_56015.png
P22-R03-BaconAndEggs-2234859-2238234_56098.png
P22-R03-BaconAndEggs-2239456-2244920_56228.png
P22-R03-BaconAndEggs-2244920-2245990_56323.png
P22-R03-BaconAndEggs-2246000-2247442_56360.png
P22-R03-BaconAndEggs-2250953-2257143_56471.png
P22-R03-BaconAndEggs-2276337-2278080_56587.png",What did the viewer look at immediately after turning on the faucet?,"A: The sponge
B: The paper towel
C: Their hands
D: The sink
E: The cooking utensil",C
P22-R03-BaconAndEggs,"P22-R03-BaconAndEggs-2141137-2144704_53763.png
P22-R03-BaconAndEggs-2145021-2146459_53836.png
P22-R03-BaconAndEggs-2146459-2147852_53878.png
P22-R03-BaconAndEggs-2147852-2149767_53927.png
P22-R03-BaconAndEggs-2149767-2152614_53997.png
P22-R03-BaconAndEggs-2152614-2154886_54072.png
P22-R03-BaconAndEggs-2154886-2155908_54121.png
P22-R03-BaconAndEggs-2155908-2166340_54287.png
P22-R03-BaconAndEggs-2166340-2168158_54465.png",What did the viewer look at immediately after taking the washing liquid container?,"A: The faucet
B: The sponge
C: The eating utensil being cleaned
D: The sink drain
E: The countertop",B
P23-R03-BaconAndEggs,"P23-R03-BaconAndEggs-952613-956422_18736.png
P23-R03-BaconAndEggs-956422-960372_18849.png
P23-R03-BaconAndEggs-960372-961635_18925.png
P23-R03-BaconAndEggs-965512-967479_18973.png
P23-R03-BaconAndEggs-977410-979456_19032.png
P23-R03-BaconAndEggs-981508-985715_19124.png
P23-R03-BaconAndEggs-988395-990818_19222.png
P23-R03-BaconAndEggs-990818-993845_19302.png
P23-R03-BaconAndEggs-993845-999251_19426.png",What did the viewer look at immediately after closing the bacon container and before operating the stove?,"A: The drawer where cooking utensils are stored.
B: The bacon in the frying pan on the stove.
C: The countertop near the spice bottles.
D: The eating utensils on the table.
E: The sink area.",C
P23-R03-BaconAndEggs,"P23-R03-BaconAndEggs-686556-689819_13483.png
P23-R03-BaconAndEggs-692440-693720_13550.png
P23-R03-BaconAndEggs-693742-705600_13741.png
P23-R03-BaconAndEggs-705600-714270_14039.png
P23-R03-BaconAndEggs-714270-722038_14277.png
P23-R03-BaconAndEggs-724349-726055_14414.png
P23-R03-BaconAndEggs-726055-727930_14467.png
P23-R03-BaconAndEggs-727180-729451_14528.png
P23-R03-BaconAndEggs-729034-730273_14580.png",What did the viewer look at immediately after operating the stove and before taking the beater?,"A: The recipe on the counter.
B: The mixture in the bowl.
C: The egg container.
D: The grocery bag.
E: The refrigerator.",A
P24-R03-BaconAndEggs,"P24-R03-BaconAndEggs-1007968-1009567_23872.png
P24-R03-BaconAndEggs-1009567-1042310_24368.png
P24-R03-BaconAndEggs-1042310-1046708_24903.png
P24-R03-BaconAndEggs-1046708-1048699_24997.png
P24-R03-BaconAndEggs-1048699-1050761_25058.png
P24-R03-BaconAndEggs-1053920-1058751_25159.png
P24-R03-BaconAndEggs-1058751-1065813_25331.png
P24-R03-BaconAndEggs-1065813-1071236_25513.png
P24-R03-BaconAndEggs-1071236-1074799_25644.png",What did the viewer look at immediately after taking the bacon container from the fridge?,"A: The recipe instructions on the wall.
B: The cereal container on the counter.
C: The condiment container on the shelf.
D: The inside of the open fridge.
E: The bacon container in their hand.",E
P24-R03-BaconAndEggs,"P24-R03-BaconAndEggs-2070758-2073761_36140.png
P24-R03-BaconAndEggs-2073761-2077095_36233.png
P24-R03-BaconAndEggs-2077095-2081163_36340.png
P24-R03-BaconAndEggs-2081163-2086205_36472.png
P24-R03-BaconAndEggs-2086205-2089193_36590.png
P24-R03-BaconAndEggs-2087326-2089877_36672.png
P24-R03-BaconAndEggs-2089193-2092281_36755.png
P24-R03-BaconAndEggs-2092301-2094907_36838.png
P24-R03-BaconAndEggs-2096935-2098958_36906.png",What did the viewer look at immediately after putting the seasoning container in the bag?,"A: The oil container
B: The cereal box
C: The condiment container
D: The floor
E: The wall",A
P25-R06-GreekSalad,"P25-R06-GreekSalad-2055113-2057249_25307.png
P25-R06-GreekSalad-2057250-2061220_25396.png
P25-R06-GreekSalad-2062844-2063979_25470.png
P25-R06-GreekSalad-2064626-2066994_25521.png
P25-R06-GreekSalad-2070403-2071715_25575.png
P25-R06-GreekSalad-2071403-2074234_25637.png
P25-R06-GreekSalad-2074579-2079011_25743.png
P25-R06-GreekSalad-2082533-2085454_25851.png
P25-R06-GreekSalad-2085948-2087204_25913.png",What did the viewer look at immediately after taking the towel from the cabinet?,"A: The paper towel roll on the counter.
B: The pot they just put in the cabinet.
C: The cutting board that was placed nearby.
D: The strainer located in the kitchen area.
E: The bowl near the sink.",A
P25-R06-GreekSalad,"P25-R06-GreekSalad-1022083-1023464_10209.png
P25-R06-GreekSalad-1023464-1025239_10256.png
P25-R06-GreekSalad-1025239-1026100_10295.png
P25-R06-GreekSalad-1033128-1035247_10340.png
P25-R06-GreekSalad-1035936-1039641_10425.png
P25-R06-GreekSalad-1044084-1047611_10531.png
P25-R06-GreekSalad-1064287-1081333_10828.png
P25-R06-GreekSalad-1092916-1094221_11095.png
P25-R06-GreekSalad-1098594-1104211_11196.png",What did the viewer look at immediately after closing the fridge drawer?,"A: The cabinet
B: The cutting board with the tomato
C: The cucumber container on the floor
D: The eating utensil on the counter
E: The sink",C
P26-R05-Cheeseburger,"P26-R05-Cheeseburger-1511068-1517701_20254.png
P26-R05-Cheeseburger-1520270-1527310_20453.png
P26-R05-Cheeseburger-1532194-1534051_20583.png
P26-R05-Cheeseburger-1534634-1535874_20629.png
P26-R05-Cheeseburger-1536161-1538361_20680.png
P26-R05-Cheeseburger-1539051-1541796_20753.png
P26-R05-Cheeseburger-1546754-1553843_20896.png
P26-R05-Cheeseburger-1555051-1558054_21043.png
P26-R05-Cheeseburger-1561382-1564434_21131.png",What did the viewer look at immediately after washing the pan and before opening the dishwasher?,"A: The plate on the counter.
B: The eating utensil in the sink.
C: The faucet.
D: The dish soap bottle.
E: The sponge.",C
P26-R05-Cheeseburger,"P26-R05-Cheeseburger-1088854-1089943_17753.png
P26-R05-Cheeseburger-1090638-1096735_17857.png
P26-R05-Cheeseburger-1103704-1105568_17972.png
P26-R05-Cheeseburger-1105622-1106945_18020.png
P26-R05-Cheeseburger-1106945-1107953_18055.png
P26-R05-Cheeseburger-1108817-1112082_18118.png
P26-R05-Cheeseburger-1112410-1114042_18191.png
P26-R05-Cheeseburger-1114442-1116572_18247.png
P26-R05-Cheeseburger-1116971-1120603_18331.png",What did the viewer look at immediately after compressing the sandwich in the second keyframe?,"A: The stove controls
B: The bread on the counter
C: The plate with the tomato
D: The box of cereal
E: The kitchen sink",B
